"x1" "x2" "x3"
-0.577154873894862 -0.350346158805248 -0.192874116924641
-0.244637245315763 -0.102829181680662 -0.420889372796448
1.55626915543816 1.54354758089528 -1.55209790357019
0.0580691244501197 0.000570523414303393 -0.866891992085278
0.117243441867139 0.0227990062909859 1.96006487011384
1.71367648247701 1.78375498647397 -0.0457071313066576
0.451100323381955 0.236102282309179 1.10591960800003
-1.28647499529638 -1.1535608807179 -0.237247859636796
-0.704381283510516 -0.470147031117829 0.772517038841161
-0.461569695457478 -0.2526060081199 -0.0657126391794909
1.2193940823727 1.06982389863435 1.4997432724374
0.349318576900384 0.158375080069835 -0.639387451269289
0.390551419285916 0.188703038003653 1.09067020282064
0.0985134043634056 0.0150617485163968 -0.305913026133212
-0.57248922003105 -0.346188159860382 1.56861903529535
1.78600742322804 1.89792489532054 0.165559726191952
0.488282779159294 0.266809899576106 1.56221745078778
-1.99274509252269 -2.22237459078127 0.455700729264503
0.693155677544959 0.455820273012196 -0.447785785798584
-0.488881432055683 -0.274683031910844 0.905145974032367
-1.08791210937106 -0.897823839045752 -0.585148764959281
-0.232352674068469 -0.0958927215492044 1.69844162366226
-1.04581184300579 -0.84643999558407 0.194436150520747
-0.746702141990663 -0.512619678500791 -1.83534867469347
-0.642152336904296 -0.410032458705649 -0.601018180711368
-1.71094027034884 -1.76815717027534 -1.66416811209812
0.830503583189588 0.599500679757211 -1.87809868180598
0.14149066868115 0.0336693122033378 0.0805777002109679
-1.15869781718633 -0.986499516383065 0.816770543292961
1.24932700070197 1.10956743421245 -0.938484871491551
0.416416835312985 0.208545478182608 -1.46747109182851
-0.309967300506273 -0.142740582714417 -0.756972860371172
0.888227492310276 0.663592514643157 -1.61711455582159
0.871121138188449 0.64437840144633 0.879754574758956
0.814188722743853 0.581773834529065 0.730865067670204
0.680354586016132 0.443090204768356 -1.64338598611653
0.544726703461209 0.315630621344806 -0.782765578976005
-0.0752407876741691 -0.0267514844698793 1.23643562219839
-0.32093166563253 -0.149910358331538 -0.21591217319859
-0.395940669131273 -0.202303857218584 0.0156395879940266
-0.712288187129804 -0.477986184333253 0.539631575189508
-0.222227454134191 -0.0903192902034744 0.792386063530396
-1.28681236411006 -1.15401355196389 1.37695096674535
2.17061742677021 2.54291175941343 0.957104143680246
1.20316596463529 1.04847716188064 -1.50318452144838
-1.14356847885084 -0.967309672600115 -0.464674185605938
-0.418505115419784 -0.219148734418088 0.394949263467904
-0.482704146121547 -0.269632798356939 -0.139239460848781
0.772293116813931 0.537053562639316 -1.87830504814347
-0.0968423284188542 -0.0336900661060681 -0.934838622731242
0.242107657927629 0.0876546019435855 1.20556622961799
-0.0416516332915935 -0.0182798602343976 0.209322147933818
-0.0560715847823841 -0.0215248220166311 -1.5682239454739
1.36488568881538 1.26740023209948 0.284222981859445
-0.240201131548469 -0.100302576904159 -0.203780254087043
1.51374762520256 1.48065214815881 0.844351071080967
-1.57207285880327 -1.55748218824759 1.86508093790134
0.575629065048327 0.343442444865297 -1.59589693168452
0.111773439662328 0.020477661276996 -0.641123088080508
