"x1" "x2"
-0.577154873894862 -0.19714687698729
-0.244637245315763 0.253631402619398
1.55626915543816 -0.416938039667099
0.0580691244501197 -1.24626341676733
0.117243441867139 0.0924020695982696
1.71367648247701 -0.326009846932299
0.451100323381955 -1.01648470946354
-1.28647499529638 1.21471272734146
-0.704381283510516 -0.454507379794865
-0.461569695457478 0.559407649433476
1.2193940823727 0.0865354502052965
0.349318576900384 -0.116532860995676
0.390551419285916 -1.14345640110568
0.0985134043634056 -0.336734596638588
-0.57248922003105 -0.594958737601831
1.78600742322804 0.837695608338844
0.488282779159294 -0.18482927527202
-1.99274509252269 -0.552332223942958
0.693155677544959 -0.182881134359774
-0.488881432055683 -1.09471468447007
-1.08791210937106 2.02500104528106
-0.232352674068469 -1.27630658105489
-1.04581184300579 -0.984112306001098
-0.746702141990663 -0.452010372965403
-0.642152336904296 0.334425899437377
-1.71094027034884 0.161223930456048
0.830503583189588 -1.46985979955349
0.14149066868115 -0.515033313740357
-1.15869781718633 -0.687413173288594
1.24932700070197 -0.900776455688108
0.416416835312985 -1.17897615725437
-0.309967300506273 -1.32975525079838
0.888227492310276 1.09771842552197
0.871121138188449 -0.658992354473856
0.814188722743853 0.35183289967993
0.680354586016132 -0.942846380168052
0.544726703461209 -1.1100651864309
-0.0752407876741691 -0.361963192046287
-0.32093166563253 -0.539683715479518
-0.395940669131273 -0.882785839264778
-0.712288187129804 0.45992034028609
-0.222227454134191 0.0268879788121572
-1.28681236411006 1.45095746978681
2.17061742677021 -0.830684854450729
1.20316596463529 -0.121821442146867
-1.14356847885084 -0.381092356359711
-0.418505115419784 -1.05576353340703
-0.482704146121547 1.56750351336933
0.772293116813931 -0.956584574762793
-0.0968423284188542 -1.49780832394268
0.242107657927629 -1.09221868021922
-0.0416516332915935 -1.0347890027569
-0.0560715847823841 -0.0789648497343459
1.36488568881538 0.0558210004397821
-0.240201131548469 0.718865665228561
1.51374762520256 0.254492379942733
-1.57207285880327 -0.522281679512873
0.575629065048327 -0.511829784437383
0.111773439662328 0.154974347983449
0.204479554553964 -0.377221694189419
0.369277453079797 -1.03567818504793
-0.518611920970441 -1.10914751923101
-0.34835945918322 1.28120447474865
-1.03833285745881 0.940461967133842
-1.09190629001064 0.767000356962477
0.29265517731139 -1.06728963190933
0.438308513912357 1.03162302820162
0.0404473387702316 0.199114608728876
0.915551681231342 -0.244045872183077
2.05094737960268 0.0896083525268398
-0.507243754265118 -1.04664974142477
-2.33759862207938 -0.617231311937253
0.999583629929193 -0.949690006363721
-0.726879363220989 0.794668199265458
-0.705544814360026 0.65313888433139
1.01954974395131 2.21371909424486
-0.299599622925642 -0.986578212749638
-1.24183350220972 -0.626023422751191
0.169608711454871 0.626810638352303
-0.152737712008392 -0.33120270049187
-0.00711013624074286 -0.872914141001728
0.374956276161538 1.40997529041572
-0.386063774122116 -0.956382923325965
0.635793446036984 1.86089554216039
-0.23488119849329 2.18707659062801
0.321098350849968 2.15607716816189
1.09129627746391 2.36504310158361
0.425192681233513 0.581413005389227
-0.34103477059155 0.138892258768153
1.14361409100803 -0.648194018501126
0.987266749350086 -1.01972835128014
0.539168912575857 -0.76457091056019
0.227422861724316 -1.31015391993833
-0.645038408898846 -1.01799876174974
1.35688243361607 0.693499194367662
-0.617206146658675 -0.841422265587515
2.18911794072423 1.93489356605099
1.52999610144908 -0.753256081193781
-0.250197226407872 -0.583144742274043
-1.04623109339621 0.328075639523951
-0.728093266839134 0.286875065672097
0.245696809774963 -1.13708218779926
-0.261262604383736 1.38570148046106
-0.362791001827745 0.893970157184785
-0.970926118594179 1.50182252013341
-0.0582433482748905 -1.14315399338632
-0.803091768727579 3.08681683737236
-1.69206289446001 0.698466269689816
-0.395694545593965 -0.231079497881313
0.912258843549313 -1.20803548830893
-0.59212611924704 0.698090787841357
0.599136544145845 -1.09331224629856
-1.64166728816844 -0.64888475867471
-0.0688483748748665 -0.227636520292199
0.509984357448535 0.882118917806339
0.290263937147382 -0.317084327154148
0.0934732407431565 -1.0866062060713
-0.657924351590245 -1.52122691735336
-0.868327074557462 -0.0882476139799278
-1.04392358163389 -0.422376694261991
0.105524080014515 2.29274352580504
-0.966754319806673 1.46036549759861
-0.506766848684489 1.2928804410432
-0.270726084468186 -1.26936586210883
1.84333896527586 0.47050074657641
-0.669243799446825 -0.58575957625837
0.224055220741461 -1.28602801063454
0.0655716601272805 -0.501010048321748
-0.98123298117383 1.21901978184445
-0.0847003031065671 -0.265863410091588
1.44134460726807 -0.0232338102500674
0.441624924568877 -0.463081650313654
0.0285969355728565 -0.995241708567086
-0.438248897236474 2.22404172437258
-2.0799572768214 -0.663864058848341
1.12602629183669 3.27548763469638
-1.48336804317144 1.50092588259886
0.732006607038179 -1.32459907680008
1.90901892647725 0.620401182986989
-1.46650860068159 -1.06099795233994
0.693586990259839 1.79136930809917
-0.276872406827758 0.166646031583834
-1.59562139426801 0.15282206330991
-1.53775866977641 -1.49001023810008
-1.62521091127852 -0.355822597732319
-0.547387056823509 1.19679864067666
-1.48449105305092 2.34791699652788
0.679626243388075 -0.804319910899272
2.10130777748653 -0.53156325056274
-1.30859186124066 0.69204742334651
0.78011908230344 1.16556393423456
0.761296842111519 1.54085998577897
0.321521792249192 1.39980376382683
-1.02806555094095 -1.2922173276448
-0.133168335535656 0.456720998536677
-0.295192534840725 -0.851110581859072
0.5538595425472 1.98886526692112
-0.387854450749493 -1.14726059872414
